Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,Latitude,Longitude,DistFromChina,Country
2013-07-01,234125.0,0.163025,0.0,0.0,33.5,56713.5,18009311689788.0,317536980.0,52909.0,4952624.0,0.0,21.5,80.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-08-01,267949.0,0.163353,0.0,0.0,33.5,56796.75,18046484382582.5,317726387.0,52953.333333333336,4956970.833333333,0.0,20.7,70.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-09-01,184267.0,0.163398,0.0,0.0,33.5,56880.0,18083657075377.0,317915794.0,52997.666666666664,4961317.666666667,0.0,17.0,76.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-10-01,125841.0,0.163828,0.0,0.0,33.5,56963.25,18120829768171.5,318105201.0,53042.0,4965664.5,0.0,10.1,63.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-11-01,110389.0,0.164105,0.0,0.0,33.5,57046.5,18158002460966.0,318294608.0,53086.333333333336,4970011.333333333,0.0,2.6,53.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-12-01,130565.0,0.164612,0.0,0.0,33.5,57129.75,18195175153760.5,318484015.0,53130.666666666664,4974358.166666667,0.0,-3.1,59.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-01-01,231311.0,0.165236,0.0,0.0,35.4,57213.0,18232347846555.0,318673422.0,53175.0,4978705.0,0.0,-2.3,46.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-02-01,121639.0,0.164444,0.0,0.0,35.4,57323.583333333336,18278344808867.168,318857163.0,53223.833333333336,4983268.833333333,0.0,-2.7,54.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-03-01,128611.0,0.16199,0.0,0.0,35.4,57434.166666666664,18324341771179.332,319040904.0,53272.666666666664,4987832.666666667,0.0,2.0,56.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-04-01,139847.0,0.160644,0.0,0.0,35.4,57544.75,18370338733491.5,319224644.0,53321.5,4992396.5,0.0,8.6,69.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-05-01,185562.0,0.160313,0.0,0.0,35.4,57655.333333333336,18416335695803.668,319408385.0,53370.333333333336,4996960.333333333,0.0,14.5,64.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-06-01,187602.0,0.160481,0.0,0.0,35.4,57765.916666666664,18462332658115.832,319592126.0,53419.166666666664,5001524.166666667,0.0,18.7,88.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-07-01,282297.0,0.161297,0.0,0.0,35.4,57876.5,18508329620428.0,319775867.0,53468.0,5006088.0,0.0,20.8,70.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-08-01,314081.0,0.162462,0.0,0.0,35.4,57987.083333333336,18554326582740.168,319959608.0,53516.833333333336,5010651.833333333,0.0,20.5,78.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-09-01,214186.0,0.162881,0.0,0.0,35.4,58097.666666666664,18600323545052.332,320143349.0,53565.666666666664,5015215.666666667,0.0,16.9,69.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-10-01,145993.0,0.163236,0.0,0.0,35.4,58208.25,18646320507364.5,320327090.0,53614.5,5019779.5,0.0,10.9,60.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-11-01,124575.0,0.163226,0.0,0.0,35.4,58318.833333333336,18692317469676.668,320510830.0,53663.333333333336,5024343.333333333,0.0,2.3,54.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2014-12-01,149083.0,0.161553,0.0,0.0,35.4,58429.416666666664,18738314431988.832,320694571.0,53712.166666666664,5028907.166666667,0.0,0.6,68.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-01-01,220972.0,0.1608,0.0,0.0,35.4,58540.0,18784311394301.0,320878312.0,53761.0,5033471.0,0.0,-2.2,53.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-02-01,202542.0,0.159945,0.0,0.0,35.4,58587.666666666664,18810135407833.832,321056452.0,53823.833333333336,5040182.333333333,0.0,-1.9,47.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-03-01,153262.0,0.160272,0.0,0.0,35.4,58635.333333333336,18835959421366.668,321234592.0,53886.666666666664,5046893.666666667,0.0,4.2,51.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-04-01,161774.0,0.161215,0.0,0.0,35.4,58683.0,18861783434899.5,321412732.0,53949.5,5053605.0,0.0,9.2,71.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-05-01,225832.0,0.161203,0.0,0.0,35.4,58730.666666666664,18887607448432.332,321590872.0,54012.333333333336,5060316.333333333,0.0,14.5,84.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-06-01,215206.0,0.161141,0.0,0.0,35.4,58778.333333333336,18913431461965.168,321769012.0,54075.166666666664,5067027.666666667,0.0,19.8,80.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-07-01,319205.0,0.161065,0.0,0.0,35.4,58826.0,18939255475498.0,321947152.0,54138.0,5073739.0,0.0,21.4,83.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-08-01,360291.0,0.157774,0.0,0.0,35.4,58873.666666666664,18965079489030.832,322125292.0,54200.833333333336,5080450.333333333,0.0,20.5,74.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-09-01,271200.0,0.157023,0.0,0.0,35.4,58921.333333333336,18990903502563.668,322303432.0,54263.666666666664,5087161.666666667,0.0,17.5,68.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-10-01,180054.0,0.157474,0.0,0.0,35.4,58969.0,19016727516096.5,322481572.0,54326.5,5093873.0,0.0,11.6,74.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-11-01,146552.0,0.15696,0.0,0.0,35.4,59016.666666666664,19042551529629.332,322659712.0,54389.333333333336,5100584.333333333,0.0,4.5,82.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2015-12-01,171680.0,0.15497,0.0,0.0,35.4,59064.333333333336,19068375543162.168,322837852.0,54452.166666666664,5107295.666666667,0.0,0.9,90.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-01-01,295621.0,0.152112,0.0,0.0,34.0,59112.0,19094199556695.0,323015992.0,54515.0,5114007.0,0.0,-1.4,57.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-02-01,210772.0,0.152677,0.0,0.0,34.0,59195.166666666664,19131410667400.918,323188389.0,54593.583333333336,5121678.0,0.0,1.7,50.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-03-01,178966.0,0.153688,0.0,0.0,34.0,59278.333333333336,19168621778106.832,323360786.0,54672.166666666664,5129349.0,0.0,5.6,67.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-04-01,185609.0,0.154356,0.0,0.0,34.0,59361.5,19205832888812.75,323533184.0,54750.75,5137020.0,0.0,9.7,70.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-05-01,244428.0,0.15313,0.0,0.0,34.0,59444.666666666664,19243043999518.668,323705581.0,54829.333333333336,5144691.0,0.0,14.3,69.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-06-01,252119.0,0.151691,0.0,0.0,34.0,59527.833333333336,19280255110224.582,323877978.0,54907.916666666664,5152362.0,0.0,20.0,62.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-07-01,358115.0,0.149757,0.0,0.0,34.0,59611.0,19317466220930.5,324050375.0,54986.5,5160033.0,0.0,22.1,77.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-08-01,395634.0,0.150418,0.0,0.0,34.0,59694.166666666664,19354677331636.418,324222772.0,55065.083333333336,5167704.0,0.0,21.1,83.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-09-01,309938.0,0.149857,0.0,0.0,34.0,59777.333333333336,19391888442342.332,324395169.0,55143.666666666664,5175375.0,0.0,17.3,71.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-10-01,242901.0,0.148599,0.0,0.0,34.0,59860.5,19429099553048.25,324567566.0,55222.25,5183046.0,0.0,11.8,59.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-11-01,168496.0,0.146151,0.0,0.0,34.0,59943.666666666664,19466310663754.168,324739964.0,55300.833333333336,5190717.0,0.0,5.6,51.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2016-12-01,207343.0,0.144453,0.0,0.0,34.0,60026.833333333336,19503521774460.082,324912361.0,55379.416666666664,5198388.0,0.0,-1.9,68.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-01-01,381258.0,0.145025,0.0,0.0,35.6,60110.0,19540732885166.0,325084758.0,55458.0,5206059.0,0.0,-2.0,77.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-02-01,184985.0,0.145505,0.0,0.0,35.6,60233.0,19591044365912.832,325252383.0,55561.25,5214735.765,0.0,1.6,55.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-03-01,195901.0,0.144991,0.0,0.0,35.6,60356.0,19641355846659.668,325420009.0,55664.5,5223412.53,0.0,3.5,60.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-04-01,208877.0,0.145113,0.0,0.0,35.6,60479.0,19691667327406.5,325587634.0,55767.75,5232089.295,0.0,9.8,81.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-05-01,271100.0,0.145243,0.0,0.0,35.6,60602.0,19741978808153.332,325755260.0,55871.0,5240766.06,0.0,14.0,78.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-06-01,264065.0,0.146868,0.0,0.0,35.6,60725.0,19792290288900.168,325922885.0,55974.25,5249442.825,0.0,19.4,78.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-07-01,358270.0,0.147642,0.0,0.0,35.6,60848.0,19842601769647.0,326090510.0,56077.5,5258119.59,0.0,22.2,71.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-08-01,406161.0,0.149895,0.0,0.0,35.6,60971.0,19892913250393.832,326258136.0,56180.75,5266796.3549999995,0.0,20.1,88.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-09-01,299295.0,0.152252,0.0,0.0,35.6,61094.0,19943224731140.668,326425761.0,56284.0,5275473.12,0.0,17.0,63.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-10-01,227422.0,0.150928,0.0,0.0,35.6,61217.0,19993536211887.5,326593387.0,56387.25,5284149.885,0.0,10.8,72.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-11-01,173174.0,0.151022,0.0,0.0,35.6,61340.0,20043847692634.332,326761012.0,56490.5,5292826.649999999,0.0,4.3,44.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2017-12-01,203407.0,0.151604,0.0,0.0,35.6,61463.0,20094159173381.168,326928638.0,56593.75,5301503.415,0.0,-0.6,48.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-01-01,313261.0,0.155606,0.0,0.0,37.7,61586.0,20144470654128.0,327096263.0,56697.0,5310180.18,0.0,-2.3,54.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-02-01,245575.0,0.158169,0.0,0.0,37.7,61673.083333333336,20183233359316.75,327260318.0,56771.583333333336,5319030.498333333,0.0,-0.6,66.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-03-01,199627.0,0.158194,0.0,0.0,37.7,61760.166666666664,20221996064505.5,327424372.0,56846.166666666664,5327880.816666666,0.0,3.2,57.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-04-01,198328.0,0.158716,0.0,0.0,37.7,61847.25,20260758769694.25,327588426.0,56920.75,5336731.135,0.0,7.3,61.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-05-01,260403.0,0.156883,0.0,0.0,37.7,61934.333333333336,20299521474883.0,327752481.0,56995.333333333336,5345581.453333333,0.0,16.1,70.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-06-01,258787.0,0.15467,0.0,0.0,37.7,62021.416666666664,20338284180071.75,327916536.0,57069.916666666664,5354431.7716666665,0.0,19.7,75.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-07-01,324725.0,0.148871,0.0,0.0,37.7,62108.5,20377046885260.5,328080590.0,57144.5,5363282.09,0.0,22.1,72.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-08-01,388259.0,0.146017,0.0,0.0,37.7,62195.583333333336,20415809590449.25,328244644.0,57219.083333333336,5372132.408333333,0.0,20.8,79.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-09-01,281169.0,0.145863,0.0,0.0,37.7,62282.666666666664,20454572295638.0,328408699.0,57293.666666666664,5380982.726666667,0.0,17.4,83.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-10-01,198306.0,0.144488,0.0,0.0,37.7,62369.75,20493335000826.75,328572754.0,57368.25,5389833.045,0.0,10.4,85.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-11-01,142810.0,0.144103,0.0,0.0,37.7,62456.833333333336,20532097706015.5,328736808.0,57442.833333333336,5398683.363333333,0.0,2.6,70.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2018-12-01,180563.0,0.145212,0.0,0.0,37.7,62543.916666666664,20570860411204.25,328900862.0,57517.416666666664,5407533.681666667,0.0,-0.3,85.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-01-01,340387.0,0.147308,0.0,0.0,38.0,62631.0,20609623116393.0,329064917.0,57592.0,5416384.0,0.0,-2.3,65.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-02-01,207495.0,0.148412,0.0,0.0,38.0,62412.416666666664,20547381939737.168,329226394.0,57419.25,5400118.166666667,0.0,-1.8,75.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-03-01,192431.0,0.148976,0.0,0.0,38.0,62193.833333333336,20485140763081.332,329387872.0,57246.5,5383852.333333333,0.0,2.9,54.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-04-01,184556.0,0.148872,0.0,0.0,38.0,61975.25,20422899586425.5,329549350.0,57073.75,5367586.5,0.0,9.3,73.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-05-01,254943.0,0.145765,0.0,0.0,38.0,61756.666666666664,20360658409769.668,329710827.0,56901.0,5351320.666666667,0.0,13.9,98.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-06-01,249772.0,0.144904,0.0,0.0,38.0,61538.083333333336,20298417233113.832,329872304.0,56728.25,5335054.833333333,0.0,18.9,78.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-07-01,304336.0,0.145408,0.0,0.0,38.0,61319.5,20236176056458.0,330033782.0,56555.5,5318789.0,0.0,22.0,69.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-08-01,372942.0,0.141601,0.0,0.0,38.0,61100.916666666664,20173934879802.168,330195260.0,56382.75,5302523.166666667,0.0,21.0,74.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-09-01,246200.0,0.140495,0.0,0.0,38.0,60882.333333333336,20111693703146.332,330356737.0,56210.0,5286257.333333333,0.0,18.2,68.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-10-01,167639.0,0.140891,0.0,0.0,38.0,60663.75,20049452526490.5,330518214.0,56037.25,5269991.5,0.0,9.4,88.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-11-01,132230.0,0.142463,0.0,0.0,38.0,60445.166666666664,19987211349834.668,330679692.0,55864.5,5253725.666666667,0.0,3.1,57.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2019-12-01,177039.0,0.142527,0.0,0.0,38.0,60226.583333333336,19924970173178.832,330841170.0,55691.75,5237459.833333333,0.0,-0.0,67.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2020-01-01,321009.0,0.144478,0.0,0.0,38.27275827818653,60008.0,19862728996523.0,331002647.0,55519.0,5221194.0,0.0,-1.9,66.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2020-02-01,32902.0,0.142919,61.0,1.0,38.27275827818653,60276.75,19961775140963.082,331162016.0,,5243696.75,3.0,-1.0,57.9,1.5,37.09024,-95.712891,11671.172680808118,USA
2020-03-01,10824.0,0.142424,173074.0,3326.0,38.27275827818653,60545.5,20060821285403.168,331321385.0,,5266199.5,3.0,4.3,67.4,54.0,37.09024,-95.712891,11671.172680808118,USA
2020-04-01,415.0,0.141325,857163.0,57134.0,38.27275827818653,60814.25,20159867429843.25,331480754.0,,5288702.25,3.0,8.1,65.8,65.0,37.09024,-95.712891,11671.172680808118,USA
2020-05-01,483.0,0.140706,755116.0,44864.0,38.27275827818653,61083.0,20258913574283.332,331640123.0,,5311205.0,3.0,14.4,69.6,50.4,37.09024,-95.712891,11671.172680808118,USA
2020-06-01,783.0,0.141151,821191.0,22925.0,38.27275827818653,61351.75,20357959718723.418,331799492.0,,5333707.75,3.0,19.3,70.6,47.5,37.09024,-95.712891,11671.172680808118,USA
2020-07-01,1024.0,0.142663,1884228.0,28717.0,38.27275827818653,61620.5,20457005863163.5,331958860.0,,5356210.5,3.0,22.1,76.6,54.25,37.09024,-95.712891,11671.172680808118,USA
2020-08-01,2401.0,0.144328,1524538.0,31831.0,38.27275827818653,61889.25,20556052007603.582,332118229.0,,5378713.25,3.0,21.4,67.0,45.6,37.09024,-95.712891,11671.172680808118,USA
2020-09-01,2007.0,0.146796,1201705.0,21361.0,38.27275827818653,62158.0,20655098152043.668,332277598.0,,5401216.0,3.0,16.6,61.4,45.5,37.09024,-95.712891,11671.172680808118,USA
2020-10-01,2017.0,0.148635,1815557.0,23448.0,38.27275827818653,62426.75,20754144296483.75,332436967.0,,5423718.75,3.0,9.9,62.9,54.0,37.09024,-95.712891,11671.172680808118,USA
2020-11-01,1755.0,0.151473,4374916.0,41105.0,38.27275827818653,62695.5,20853190440923.832,332596336.0,,5446221.5,3.0,4.9,58.2,57.6,37.09024,-95.712891,11671.172680808118,USA
2020-12-01,2460.0,0.152881,6170028.0,77292.0,38.27275827818653,62964.25,20952236585363.918,332755705.0,,5468724.25,3.0,-0.3,55.9,61.5,37.09024,-95.712891,11671.172680808118,USA
2021-01-01,3438.0,0.154589,6285448.0,100119.0,44.6,63233.0,21051282729804.0,332915074.0,,5491227.0,3.0,-0.9,53.8,64.0,37.09024,-95.712891,11671.172680808118,USA
2021-02-01,1775.0,0.15483,2467058.0,67730.0,44.6,63408.583333333336,21120026056923.332,333072590.0,,,3.0,-3.8,52.5,53.5,37.09024,-95.712891,11671.172680808118,USA
2021-03-01,2676.0,0.153604,1776581.0,33397.0,44.6,63584.166666666664,21188769384042.668,333230106.0,,,3.0,3.8,65.9,64.0,37.09024,-95.712891,11671.172680808118,USA
2021-04-01,3212.0,0.153475,1832202.0,20768.0,44.6,63759.75,21257512711162.0,333387622.0,,,3.0,8.2,53.9,67.0,37.09024,-95.712891,11671.172680808118,USA
2021-05-01,4015.0,0.1555,981676.0,17442.0,44.6,63935.333333333336,21326256038281.332,333545139.0,,,3.0,13.8,68.1,61.0,37.09024,-95.712891,11671.172680808118,USA
2021-06-01,4156.0,0.155661,385721.0,9459.0,44.6,64110.916666666664,21394999365400.668,333702655.0,,,3.0,20.3,76.9,55.0,37.09024,-95.712891,11671.172680808118,USA
2021-07-01,9831.0,0.15446,1373312.0,9045.0,44.6,64286.5,21463742692520.0,333860171.0,,,3.0,21.9,86.4,65.75,37.09024,-95.712891,11671.172680808118,USA
2021-08-01,92065.0,0.154411,4114589.0,31496.0,44.6,64462.083333333336,21532486019639.332,334017687.0,,,3.0,21.0,81.2,68.8,37.09024,-95.712891,11671.172680808118,USA
2021-09-01,34011.0,0.154858,4185050.0,54691.0,44.6,64637.666666666664,21601229346758.668,334175203.0,,,3.0,17.2,65.5,50.75,37.09024,-95.712891,11671.172680808118,USA
2021-10-01,5910.0,0.155727,2660463.0,48578.0,44.6,64813.25,21669972673878.0,334332720.0,,,3.0,11.4,85.8,41.2,37.09024,-95.712891,11671.172680808118,USA
2021-11-01,10940.0,0.156515,2444998.0,31309.0,44.6,64988.833333333336,21738716000997.332,334490236.0,,,1.0,3.4,37.6,47.25,37.09024,-95.712891,11671.172680808118,USA
2021-12-01,19747.0,0.157013,5449603.0,43017.0,44.6,65164.416666666664,21807459328116.668,334647752.0,,,3.0,0.9,64.0,75.25,37.09024,-95.712891,11671.172680808118,USA
2022-01-01,20848.0,0.157316,20444764.0,65001.0,46.6,65340.0,21876202655236.0,334805268.0,,,1.0,-3.2,48.3,78.8,37.09024,-95.712891,11671.172680808118,USA
2022-02-01,8545.0,0.157624,4380740.0,63682.0,46.6,65437.333333333336,21919186003017.25,334961432.0,,,1.0,-1.5,53.1,33.75,37.09024,-95.712891,11671.172680808118,USA
2022-03-01,16415.0,0.157604,1022157.0,27637.0,46.6,65534.666666666664,21962169350798.5,335117595.0,,,1.0,3.9,59.9,25.5,37.09024,-95.712891,11671.172680808118,USA
2022-04-01,14299.0,0.155434,1163440.0,13263.0,46.6,65632.0,22005152698579.75,335273759.0,,,1.0,7.9,59.4,21.0,37.09024,-95.712891,11671.172680808118,USA
2022-05-01,21237.0,0.149357,2698000.0,9953.0,46.6,65729.33333333333,22048136046361.0,335429922.0,,,1.0,14.6,70.8,18.4,37.09024,-95.712891,11671.172680808118,USA
2022-06-01,25422.0,0.149371,3066561.0,9885.0,46.6,65826.66666666667,22091119394142.25,335586086.0,,,1.0,19.7,56.8,19.25,37.09024,-95.712891,11671.172680808118,USA
2022-07-01,33041.0,0.148513,3922935.0,13117.0,46.6,65924.0,22134102741923.5,335742250.0,,,1.0,22.3,76.8,21.0,37.09024,-95.712891,11671.172680808118,USA
2022-08-01,75912.0,0.147033,2879420.0,13716.0,46.6,66021.33333333333,22177086089704.75,335898413.0,,,1.0,21.3,75.3,13.25,37.09024,-95.712891,11671.172680808118,USA
2022-09-01,40169.0,0.142482,1858371.0,12795.0,46.6,66118.66666666667,22220069437486.0,336054577.0,,,1.0,17.7,62.3,11.0,37.09024,-95.712891,11671.172680808118,USA
2022-10-01,32137.0,0.139013,1204618.0,11815.0,46.6,66216.0,22263052785267.25,336210740.0,,,1.0,10.6,50.2,10.4,37.09024,-95.712891,11671.172680808118,USA
2022-11-01,31651.0,0.139407,1125356.0,9574.0,46.6,66313.33333333333,22306036133048.5,336366904.0,,,1.0,2.8,63.9,10.0,37.09024,-95.712891,11671.172680808118,USA
2022-12-01,48435.0,0.143366,2111048.0,12963.0,46.6,66410.66666666667,22349019480829.75,336523067.0,,,1.0,-1.8,72.2,11.5,37.09024,-95.712891,11671.172680808118,USA
2023-01-01,63386.0,0.147171,1522698.0,14578.0,45.3,66508.0,22392002828611.0,336679231.0,,,1.0,,,7.8,37.09024,-95.712891,11671.172680808118,USA
2023-02-01,40829.0,0.146293,1085170.0,12111.0,45.3,66559.75,22419851658657.668,336834509.0,,,0.0,,,6.0,37.09024,-95.712891,11671.172680808118,USA
2023-03-01,,0.14505,678002.0,7909.0,45.3,66611.5,22447700488704.332,336989786.0,,,0.0,,,5.5,37.09024,-95.712891,11671.172680808118,USA
2023-04-01,,0.145187,568838.0,7009.0,45.3,66663.25,22475549318751.0,337145064.0,,,0.0,,,5.4,37.09024,-95.712891,11671.172680808118,USA
2023-05-01,,0.143152,170425.0,3089.0,45.3,66715.0,22503398148797.668,337300341.0,,,0.0,,,4.25,37.09024,-95.712891,11671.172680808118,USA
2023-06-01,,0.140039,0.0,0.0,45.3,66766.75,22531246978844.332,337455619.0,,,0.0,,,3.0,37.09024,-95.712891,11671.172680808118,USA
2023-07-01,,,,,45.3,66818.5,22559095808891.0,337610896.0,,,0.0,,,3.0,37.09024,-95.712891,11671.172680808118,USA
2023-08-01,,,,,45.3,66870.25,22586944638937.668,337766174.0,,,0.0,,,2.75,37.09024,-95.712891,11671.172680808118,USA
2023-09-01,,,,,45.3,66922.0,22614793468984.332,337921452.0,,,0.0,,,2.0,37.09024,-95.712891,11671.172680808118,USA
2023-10-01,,,,,45.3,66973.75,22642642299031.0,338076729.0,,,0.0,,,2.0,37.09024,-95.712891,11671.172680808118,USA
2023-11-01,,,,,45.3,67025.5,22670491129077.668,338232007.0,,,0.0,,,2.0,37.09024,-95.712891,11671.172680808118,USA
2023-12-01,,,,,45.3,67077.25,22698339959124.332,338387284.0,,,0.0,,,2.0,37.09024,-95.712891,11671.172680808118,USA
2024-01-01,,,,,,67129.0,22726188789171.0,338542562.0,,,0.0,,,1.25,37.09024,-95.712891,11671.172680808118,USA
2024-02-01,,,,,,67194.58333333333,22758898994354.5,338697316.0,,,0.0,,,1.0,37.09024,-95.712891,11671.172680808118,USA
2024-03-01,,,,,,67260.16666666667,22791609199538.0,338852069.0,,,0.0,,,1.0,37.09024,-95.712891,11671.172680808118,USA
2024-04-01,,,,,,67325.75,22824319404721.5,339006822.0,,,0.0,,,1.0,37.09024,-95.712891,11671.172680808118,USA
2024-05-01,,,,,,67391.33333333333,22857029609905.0,339161576.0,,,0.0,,,1.0,37.09024,-95.712891,11671.172680808118,USA
2024-06-01,,,,,,67456.91666666667,22889739815088.5,339316330.0,,,0.0,,,0.0,37.09024,-95.712891,11671.172680808118,USA
2024-07-01,,,,,,67522.5,22922450020272.0,339471083.0,,,0.0,,,0.0,37.09024,-95.712891,11671.172680808118,USA
